,longitude,latitude,adt,ugos,vgos,sla,ugosa,vgosa,Born,Dead,Errcount,Longevity,radius,radius_glob
945142,315.625,-2.625,0.4967,-1.3819,0.654,-0.037,-1.3463,0.5135000000000001,2010-06-23,2010-06-28 00:00:00,0,5,2.0359,1.8598000000000001
945218,309.875,2.125,0.7441,-1.9293,3.0613,0.2049,-2.6338,3.4516,2010-06-02,2010-06-28 00:00:00,0,26,4.990600000000001,6.0854
945787,309.875,2.375,0.7902,-0.6264000000000001,3.3067,0.2667,-1.2992,3.7013,2010-06-02,2010-06-29 00:00:00,0,27,3.9331000000000005,5.0005
946397,309.625,0.125,0.7167,-0.5171,-0.1326,0.0173,-0.5248,-0.2305,2010-06-30,2010-07-01 00:00:00,0,1,0.6496999999999999,0.7553000000000001
946398,309.625,0.375,0.7263000000000001,-0.5854,-0.1123,0.0262,-0.6267,-0.2019,2010-06-30,2010-07-01 00:00:00,0,1,0.6977,0.8286
946635,309.625,2.125,0.6919000000000001,-2.1096,3.5478,0.1542,-2.6858,3.8415,2010-06-07,2010-07-01 00:00:00,0,24,5.6574,6.5273
946886,163.375,61.625,0.0059,0.2985,-0.4816,-0.2256,0.3255,-0.7010000000000001,2010-06-28,2010-07-02 00:00:00,0,4,0.7801,1.0265
949157,309.625,0.375,0.7173,-0.3726,-0.241,0.0172,-0.4139,-0.3306,2010-07-02,2010-07-06 00:00:00,0,4,0.6135999999999999,0.7444999999999999
953870,310.375,1.875,0.3894,-2.6281000000000003,-3.5663,-0.1659,-3.643,-3.2913,2010-06-27,2010-07-14 00:00:00,0,17,6.1944,6.9343
955191,310.125,1.875,0.3674,-1.5542,-4.3139,-0.1981,-2.4629000000000003,-3.9058,2010-06-29,2010-07-16 00:00:00,0,17,5.8681,6.3687000000000005
956094,316.375,-2.375,0.5468000000000001,0.0506,0.5759000000000001,0.0279,-0.022,0.5324,2010-05-10,2010-07-18 00:00:00,0,69,0.6265000000000001,0.5544
959277,309.625,0.375,0.8162,-0.4149,0.4902,0.1161,-0.4562,0.4006,2010-07-21,2010-07-28 00:00:00,0,7,0.9051,0.8568
961714,315.375,-2.375,0.7114,0.6207,-1.3598,0.1782,0.6315000000000001,-1.5392,2010-07-28,2010-08-02 00:00:00,0,5,1.9805,2.1707
961876,315.625,-2.625,0.7149,1.4808,-0.6388,0.1812,1.5164,-0.7793,2010-07-28,2010-08-02 00:00:00,0,5,2.1196,2.2957
970586,310.625,1.625,0.6502,3.3366,3.5333,0.0704,2.2271,3.7744,2010-03-21,2010-08-21 00:00:00,0,153,6.8698999999999995,6.0015
970865,310.375,1.625,0.5416000000000001,-0.6152000000000001,-4.8855,-0.0474,-1.7355,-4.5764000000000005,2010-04-01,2010-08-22 00:00:00,0,143,5.5007,6.3119000000000005
971382,310.375,1.375,0.5063,-0.1088,-4.7761000000000005,-0.1191,-1.1303,-4.4670000000000005,2010-03-31,2010-08-23 00:00:00,0,145,4.8849,5.597300000000001
971383,310.375,1.875,0.6902,3.867,3.4504,0.1349,2.8521,3.7255,2010-07-17,2010-08-23 00:00:00,0,37,7.3174,6.5776
971528,310.625,1.875,0.4258,-0.489,-4.2347,-0.1227,-1.5183,-4.072900000000001,2010-03-30,2010-08-23 00:00:00,0,146,4.7237,5.591200000000001
973352,309.625,0.125,0.7426,-0.225,0.5386000000000001,0.0432,-0.2326,0.4406,2010-08-20,2010-08-27 00:00:00,0,7,0.7636000000000001,0.6732
973353,309.625,0.375,0.7461,-0.3029,0.5222,0.046,-0.3442,0.4325,2010-08-20,2010-08-27 00:00:00,0,7,0.8251,0.7767
973565,309.125,-0.125,0.7956000000000001,-0.2588,0.7774000000000001,0.0935,-0.2613,0.5871000000000001,2010-08-20,2010-08-27 00:00:00,0,7,1.0362,0.8484
973644,285.375,67.375,0.0788,-0.0392,0.6108,-0.002,-0.0212,0.3577,2010-08-25,2010-08-27 00:00:00,0,2,0.65,0.3789
973712,309.375,-0.125,0.7862,-0.2625,0.8244,0.0841,-0.2646,0.6667000000000001,2010-08-20,2010-08-27 00:00:00,0,7,1.0869,0.9313
973713,309.375,0.125,0.7835000000000001,-0.2593,0.7129000000000001,0.0825,-0.2617,0.5862,2010-08-20,2010-08-27 00:00:00,0,7,0.9722000000000001,0.8479000000000001
974229,351.375,79.375,-0.2369,-0.0272,0.6188,0.0919,0.0324,0.0298,2010-08-07,2010-08-29 00:00:00,0,22,0.646,0.0622
974286,309.625,0.125,0.6859000000000001,-0.0984,-0.7764000000000001,-0.0136,-0.106,-0.8743000000000001,2010-08-28,2010-08-29 00:00:00,0,1,0.8748000000000001,0.9803000000000001
974287,309.625,0.375,0.6724,-0.116,-1.3057,-0.0277,-0.1573,-1.3953,2010-08-28,2010-08-29 00:00:00,0,1,1.4217000000000002,1.5526
974426,351.625,79.125,-0.1661,-0.0411,0.6062000000000001,0.0984,0.0015,0.0027,2010-08-07,2010-08-29 00:00:00,0,22,0.6473000000000001,0.004200000000000001
974427,351.625,79.375,-0.1628,0.0915,0.6369,0.0943,0.0294,0.0252,2010-08-07,2010-08-29 00:00:00,0,22,0.7284,0.054599999999999996
974447,351.375,78.875,-0.2495,-0.0604,0.5738,0.097,0.0011,0.0095,2010-08-07,2010-08-29 00:00:00,0,22,0.6342,0.0106
974449,351.375,78.625,-0.2403,0.0868,0.5972000000000001,0.1173,0.001,0.0448,2010-08-21,2010-08-29 00:00:00,0,8,0.684,0.0458
974481,309.125,-0.125,0.764,-0.1775,-0.4248,0.0619,-0.1799,-0.6151,2010-08-28,2010-08-29 00:00:00,0,1,0.6023000000000001,0.7949999999999999
974616,351.625,78.875,-0.176,-0.0205,0.5975,0.0983,0.005,0.0066,2010-08-07,2010-08-29 00:00:00,0,22,0.618,0.0116
974617,351.625,78.625,-0.1786,-0.0201,0.5946,0.107,0.0137,0.02,2010-08-14,2010-08-29 00:00:00,0,15,0.6147,0.0337
974620,309.375,0.125,0.7496,-0.1702,-0.6268,0.0485,-0.1726,-0.7535000000000001,2010-08-28,2010-08-29 00:00:00,0,1,0.797,0.9261
975590,309.625,0.125,0.7033,-0.2245,-0.8764000000000001,0.0039,-0.2321,-0.9744,2010-08-30,2010-09-01 00:00:00,0,2,1.1009,1.2065000000000001
975591,309.625,0.375,0.6879000000000001,-0.1801,-1.4642000000000002,-0.0122,-0.2215,-1.5538,2010-08-30,2010-09-01 00:00:00,0,2,1.6443,1.7753
975778,309.125,-0.125,0.7645000000000001,-0.2925,-0.5796,0.0624,-0.295,-0.7699,2010-08-30,2010-09-01 00:00:00,0,2,0.8721,1.0649
975877,285.375,66.875,0.0018,-0.1103,0.4967,-0.0416,-0.042,0.3783,2010-08-17,2010-09-01 00:00:00,0,15,0.607,0.4203
975898,309.375,-0.125,0.7582,-0.3069,-0.5681,0.056,-0.3091,-0.7258,2010-08-30,2010-09-01 00:00:00,0,2,0.875,1.0349
975899,309.375,0.125,0.7548,-0.2869,-0.7887000000000001,0.0537,-0.2894,-0.9154,2010-08-30,2010-09-01 00:00:00,0,2,1.0756000000000001,1.2048
976104,163.375,61.625,0.4483,0.018,-0.6132000000000001,0.2169,0.045,-0.8327,2010-08-01,2010-09-02 00:00:00,0,32,0.6312000000000001,0.8777
976105,163.375,61.875,0.3942,0.196,-0.4856,0.1506,0.2188,-0.7649,2010-08-01,2010-09-02 00:00:00,0,32,0.6816,0.9837
976298,163.625,61.375,0.2966,-0.1933,-0.499,0.0712,-0.0995,-0.508,2010-08-01,2010-09-02 00:00:00,0,32,0.6923,0.6075
976299,163.625,61.625,0.3537,-0.0401,-0.5908,0.0647,0.109,-0.8103,2010-08-01,2010-09-02 00:00:00,0,32,0.6309,0.9193
977502,310.375,2.125,0.3367,-2.7550000000000003,-2.7342,-0.1922,-3.6151,-2.5008,2010-06-29,2010-09-04 00:00:00,0,67,5.4892,6.1159
977587,285.375,65.875,0.2063,0.1767,-0.4305,0.224,0.1986,-0.4819,2010-08-21,2010-09-04 00:00:00,0,14,0.6072,0.6805
978124,310.125,1.875,0.5583,4.0197,3.1477,-0.0073,3.111,3.5557000000000003,2010-07-18,2010-09-05 00:00:00,0,49,7.167400000000001,6.6667000000000005
978470,315.375,-2.375,0.743,0.3763,-0.3355,0.2098,0.3871,-0.515,2010-09-01,2010-09-06 00:00:00,0,5,0.7118,0.9021
978607,315.625,-2.625,0.7395,0.6616000000000001,0.071,0.2058,0.6972,-0.0696,2010-09-01,2010-09-06 00:00:00,0,5,0.7326,0.7668
980304,310.875,1.375,0.875,3.7183,3.0354,0.2781,2.8373,3.4186,2010-03-21,2010-09-10 00:00:00,0,173,6.7537,6.2559000000000005
980305,310.875,1.625,0.7578,4.0521,2.7565,0.1889,3.0918,3.0263,2010-03-21,2010-09-10 00:00:00,0,173,6.8086,6.1181
980321,310.625,1.625,0.5365,-3.2205000000000004,-1.6800000000000002,-0.0433,-4.3299,-1.439,2010-08-25,2010-09-10 00:00:00,0,16,4.900500000000001,5.7689
980688,310.625,1.375,0.7473000000000001,3.0571,3.7454,0.1342,2.0446,4.07,2010-03-21,2010-09-11 00:00:00,0,174,6.8025,6.1146
982330,286.375,67.125,0.1818,-0.0806,1.1023,0.0375,0.0164,0.3032,2010-09-07,2010-09-14 00:00:00,0,7,1.1829,0.31960000000000005
982382,286.375,66.875,0.1451,-0.0825,0.5845,0.06,0.0938,0.251,2010-09-07,2010-09-14 00:00:00,0,7,0.667,0.3448
982482,286.625,67.125,0.4084,-0.3461,0.6118,0.0853,0.0072,0.2677,2010-09-07,2010-09-14 00:00:00,0,7,0.9579,0.2749
982664,286.875,67.125,0.3395,-0.2991,-0.68,0.1167,0.0023,0.159,2010-09-07,2010-09-14 00:00:00,0,7,0.9791000000000001,0.1613
987789,30.125,-57.375,-1.0042,0.1117,-0.491,0.185,0.0784,-0.4721,2005-01-01,2010-09-24 00:00:00,0,2092,0.6027,0.5505
987963,29.875,-57.375,-1.1097,0.0748,-0.6123000000000001,0.0831,0.041,-0.5853,2005-01-01,2010-09-24 00:00:00,0,2092,0.6871,0.6263000000000001
989316,309.625,0.375,0.8364,-0.2824,-0.3847,0.1363,-0.3237,-0.4744,2010-09-23,2010-09-28 00:00:00,0,5,0.6671,0.7981
989984,310.375,2.125,0.5879,3.9765,2.7506,0.059,3.1164,2.984,2010-09-06,2010-09-29 00:00:00,0,23,6.7271,6.1004000000000005
990355,310.125,2.125,0.3629,-2.1342000000000003,-3.1239000000000003,-0.1756,-2.9366000000000003,-2.7603,2010-07-01,2010-09-30 00:00:00,0,91,5.258100000000001,5.6969
990463,310.375,2.375,0.3898,-3.5288000000000004,-2.1878,-0.1189,-4.244400000000001,-2.017,2010-06-30,2010-09-30 00:00:00,0,92,5.716600000000001,6.2614
990505,310.125,1.875,0.6623,4.8089,1.9197,0.0967,3.9002,2.3277,2010-09-06,2010-09-30 00:00:00,0,24,6.7286,6.2279
991318,310.125,2.375,0.4307,-2.7492,-2.3468,-0.0853,-3.4845,-2.0353,2010-07-02,2010-10-02 00:00:00,0,92,5.096,5.5198
991319,285.125,67.375,0.3575,0.4591,-0.3868,0.2842,0.4581,-0.42,2010-09-29,2010-10-02 00:00:00,0,3,0.8459,0.8781
991459,285.375,67.375,0.297,0.4581,-0.2423,0.2162,0.476,-0.4955,2010-09-29,2010-10-02 00:00:00,0,3,0.7004,0.9715
991874,309.375,2.875,0.7187,-0.2652,3.1942000000000004,0.1951,-0.7068,3.6782,2010-06-08,2010-10-03 00:00:00,0,117,3.4594000000000005,4.385
991875,309.375,2.625,0.6909000000000001,-1.6609,3.0608,0.159,-1.9611,3.4644000000000004,2010-06-09,2010-10-03 00:00:00,0,116,4.7217,5.4255
992377,309.625,0.375,0.7434000000000001,0.0563,-0.7472000000000001,0.0433,0.015,-0.8368,2010-09-29,2010-10-04 00:00:00,0,5,0.8035000000000001,0.8518
992722,286.375,67.125,0.2416,-0.1602,0.7459,0.0973,-0.0632,-0.0531,2010-09-20,2010-10-05 00:00:00,0,15,0.9061,0.11630000000000001
992777,287.125,67.125,0.1946,-0.2524,-0.4437,0.0623,-0.0353,-0.0065,2010-09-20,2010-10-05 00:00:00,0,15,0.6960999999999999,0.0418
992943,286.625,67.125,0.4034,-0.4174,0.2361,0.0803,-0.0642,-0.1079,2010-09-20,2010-10-05 00:00:00,0,15,0.6535,0.17209999999999998
993219,286.875,67.125,0.2882,-0.354,-0.8998,0.0654,-0.0526,-0.0608,2010-09-20,2010-10-05 00:00:00,0,15,1.2538,0.1134
993285,286.875,66.875,0.1559,-0.2694,-0.3855,0.0533,-0.0045,-0.0202,2010-09-20,2010-10-05 00:00:00,0,15,0.6549,0.0247
994248,309.625,0.125,0.7904,-0.3571,-0.3752,0.0909,-0.3647,-0.4731,2010-10-06,2010-10-07 00:00:00,0,1,0.7323,0.8378000000000001
994249,309.625,0.375,0.7759,-0.1752,-0.6076,0.0758,-0.2165,-0.6972,2010-10-06,2010-10-07 00:00:00,0,1,0.7828,0.9137000000000001
994464,309.125,-0.125,0.8183,-0.4048,-0.2138,0.1162,-0.4073,-0.4041,2010-10-06,2010-10-07 00:00:00,0,1,0.6186,0.8114
994594,309.375,-0.125,0.8133,-0.41,-0.2324,0.1111,-0.4122,-0.3901,2010-10-06,2010-10-07 00:00:00,0,1,0.6424,0.8023
994595,309.375,0.125,0.8105,-0.3953,-0.3371,0.1095,-0.3978,-0.4638,2010-10-06,2010-10-07 00:00:00,0,1,0.7323999999999999,0.8615999999999999
997501,315.375,-2.375,0.6378,-0.8121,0.1129,0.1045,-0.8013,-0.0666,2010-10-06,2010-10-11 00:00:00,0,5,0.925,0.8679
1004520,286.375,67.125,0.212,0.0832,0.9228,0.0677,0.1803,0.1237,2010-10-12,2010-10-20 00:00:00,0,8,1.006,0.304
1004599,287.125,67.125,0.1924,-0.1805,-0.532,0.0601,0.0365,-0.0949,2010-10-12,2010-10-20 00:00:00,0,8,0.7125,0.1314
1004811,286.625,67.125,0.4096,-0.2304,0.3816,0.0865,0.1229,0.0376,2010-10-12,2010-10-20 00:00:00,0,8,0.612,0.1605
1004937,310.625,1.625,0.7768,1.4816,-4.8307,0.197,0.3722,-4.5896,2010-09-16,2010-10-20 00:00:00,0,34,6.3123000000000005,4.9618
1005037,283.375,69.125,0.3469,0.012,0.6902,0.1871,-0.0501,0.0255,2010-10-19,2010-10-20 00:00:00,0,1,0.7022,0.0756
1005114,283.375,68.625,0.2353,-0.3245,0.6867000000000001,0.1087,-0.1087,0.2308,2010-10-19,2010-10-20 00:00:00,0,1,1.0112,0.3395
1005115,283.375,68.875,0.3039,-0.1314,0.6912,0.1566,-0.112,0.1048,2010-10-19,2010-10-20 00:00:00,0,1,0.8226,0.2168
1005157,286.875,67.125,0.3017,-0.2298,-0.9282,0.0789,0.0716,-0.0893,2010-10-12,2010-10-20 00:00:00,0,8,1.158,0.1609
1005240,286.875,66.875,0.2067,-0.2368,-0.5786,0.1041,0.0282,-0.2133,2010-10-12,2010-10-20 00:00:00,0,8,0.8154,0.2415
1005387,283.625,68.875,0.4417,-0.1158,0.6198,0.1693,-0.063,0.0881,2010-10-19,2010-10-20 00:00:00,0,1,0.7356,0.1511
1005550,310.625,2.125,0.4002,-3.1132,-2.4078,-0.1234,-3.9779,-2.3032,2010-06-27,2010-10-21 00:00:00,0,116,5.521,6.2811
1005606,310.375,1.375,0.505,-2.6046,-2.5177,-0.1204,-3.6261,-2.2086,2010-08-25,2010-10-21 00:00:00,0,57,5.1223,5.8347
1005607,310.375,1.625,0.5923,-3.2943,-2.0794,0.0032,-4.4146,-1.7704000000000002,2010-08-25,2010-10-21 00:00:00,0,57,5.3736999999999995,6.1850000000000005
1005944,310.625,1.875,0.6503,-3.3593,-2.4214,0.1018,-4.3885000000000005,-2.2596000000000003,2010-08-24,2010-10-21 00:00:00,0,58,5.7807,6.648100000000001
1006538,310.625,2.375,0.3878,-3.6555,-0.5044000000000001,-0.1174,-4.3368,-0.4631,2010-06-29,2010-10-22 00:00:00,0,115,4.1599,4.7999
1006588,310.375,1.875,0.7134,-3.7327,-1.3584,0.1581,-4.7475000000000005,-1.0833000000000002,2010-08-24,2010-10-22 00:00:00,0,59,5.0911,5.830800000000001
1006856,310.875,1.875,0.5839,-0.3983,-4.7679,0.0413,-1.3134,-4.6258,2009-04-06,2010-10-22 00:00:00,0,564,5.1662,5.9392
1007879,310.625,1.375,0.8429000000000001,0.4209,-5.171200000000001,0.2298,-0.5916,-4.8466000000000005,2010-09-14,2010-10-23 00:00:00,0,39,5.5921,5.4382
1008185,310.375,2.125,0.5146000000000001,-0.6765,-4.1748,-0.0143,-1.5366,-3.9414,2010-10-05,2010-10-23 00:00:00,0,18,4.8513,5.478
1009193,310.375,2.375,0.5384,-1.145,-4.2209,0.0297,-1.8606,-4.0501000000000005,2010-10-05,2010-10-24 00:00:00,0,19,5.3659,5.9107
1010190,310.375,2.625,0.5234,-3.5167,-2.4109000000000003,0.0296,-4.0798000000000005,-2.3136,2010-06-29,2010-10-25 00:00:00,0,118,5.9276,6.393400000000001
1011516,282.375,69.375,0.207,-0.3475,0.3935,0.1247,0.0243,0.0073,2010-10-15,2010-10-27 00:00:00,0,12,0.741,0.031599999999999996
1012280,310.125,2.625,0.6834,2.1425,-3.7937,0.1849,1.5119,-3.535,2010-03-31,2010-10-28 00:00:00,0,211,5.9361999999999995,5.0469
1012281,310.125,2.375,0.67,-0.5998,-5.0252,0.1539,-1.3352000000000002,-4.7138,2010-10-05,2010-10-28 00:00:00,0,23,5.625,6.049
1012657,282.375,69.375,0.2106,-0.4881,0.3329,0.1283,-0.1162,-0.0533,2010-10-28,2010-10-29 00:00:00,0,1,0.821,0.16949999999999998
1013433,309.875,2.625,0.6991,1.466,4.3859,0.1913,0.8568,4.8020000000000005,2010-05-31,2010-10-31 00:00:00,0,153,5.8519000000000005,5.6588
1013434,309.875,2.375,0.5043,-2.1398,-3.5159,-0.0191,-2.8126,-3.1213,2010-07-03,2010-10-31 00:00:00,0,120,5.6556999999999995,5.9339
1013467,310.625,2.375,0.5759000000000001,-1.2747000000000002,-4.4522,0.0707,-1.956,-4.4109,2010-10-25,2010-11-01 00:00:00,0,7,5.7269000000000005,6.366899999999999
1013468,310.625,2.125,0.4902,-1.3241,-3.1268,-0.0334,-2.1887000000000003,-3.0222,2010-10-26,2010-11-01 00:00:00,0,6,4.4509,5.2109000000000005
1013589,310.625,1.875,0.4531,-1.2855,-2.466,-0.0954,-2.3148,-2.3042,2010-10-26,2010-11-01 00:00:00,0,6,3.7515,4.619
1013793,310.625,2.625,0.6643,1.8092,-4.115200000000001,0.1718,1.3101,-4.1351,2009-04-07,2010-11-02 00:00:00,0,574,5.9244,5.445200000000001
1015915,310.375,2.625,0.6645,-0.6007,-4.9452,0.1707,-1.1639000000000002,-4.8479,2010-10-26,2010-11-05 00:00:00,0,10,5.5459,6.0118
1015917,310.375,2.375,0.5586,-1.0352,-4.7029000000000005,0.0499,-1.7508,-4.5321,2010-10-27,2010-11-05 00:00:00,0,9,5.7381,6.2829
1016166,281.625,69.625,0.3915,-0.3425,0.3886,0.2081,-0.1137,-0.0603,2010-10-28,2010-11-06 00:00:00,0,9,0.7311000000000001,0.174
1016826,281.375,69.625,0.3405,-0.2945,0.3175,0.2148,-0.1089,-0.0404,2010-10-28,2010-11-06 00:00:00,0,9,0.612,0.1493
1017137,286.375,67.375,0.2086,-0.4464,1.4445,0.024,-0.1187,0.4734,2010-11-01,2010-11-07 00:00:00,0,6,1.8908999999999998,0.5921
1017214,282.375,69.625,0.432,-0.426,0.6435000000000001,0.1162,-0.1029,-0.0178,2010-11-04,2010-11-07 00:00:00,0,3,1.0695000000000001,0.1207
1017425,285.375,68.125,0.1145,0.1025,0.7208,0.0723,0.0269,0.0446,2010-11-02,2010-11-07 00:00:00,0,5,0.8233,0.07150000000000001
1017519,282.625,69.375,0.2182,-0.5418000000000001,0.2955,0.0557,-0.0864,-0.0588,2010-11-05,2010-11-07 00:00:00,0,2,0.8373,0.1452
1017520,282.625,69.625,0.5535,-0.3525,0.4083,0.1022,-0.0898,-0.0559,2010-11-05,2010-11-07 00:00:00,0,2,0.7607999999999999,0.1457
1017822,285.375,67.625,0.1789,0.0826,0.907,0.0955,0.052,0.0473,2010-11-02,2010-11-07 00:00:00,0,5,0.9896,0.0993
1018262,282.375,69.375,0.1484,-0.4665,0.3184,0.0661,-0.0946,-0.0678,2010-11-05,2010-11-08 00:00:00,0,3,0.7849,0.1624
1018475,281.875,69.625,0.4408,-0.3896,0.3332,0.199,-0.1125,-0.0725,2010-10-28,2010-11-08 00:00:00,0,11,0.7228,0.185
1018683,315.375,-2.375,0.6053000000000001,-0.4431,0.4844,0.0721,-0.4324,0.305,2010-11-04,2010-11-08 00:00:00,0,4,0.9275,0.7374
1019001,315.625,-2.625,0.6138,-0.5383,0.3425,0.0801,-0.5027,0.202,2010-11-04,2010-11-08 00:00:00,0,4,0.8808,0.7047000000000001
1021213,310.375,2.125,0.5285000000000001,-1.2743,-4.1511000000000005,-0.0004,-2.1344000000000003,-3.9178,2010-10-27,2010-11-11 00:00:00,0,15,5.425400000000001,6.052200000000001
1021903,286.375,67.125,0.1503,-0.0098,1.3713,0.0061,0.0873,0.5723,2010-11-01,2010-11-13 00:00:00,0,12,1.3811,0.6596000000000001
1022122,286.625,67.125,0.4363,-0.3296,0.8958,0.1132,0.0237,0.5518000000000001,2010-11-01,2010-11-13 00:00:00,0,12,1.2254,0.5755000000000001
1022197,286.625,66.875,0.3024,-0.2986,0.3716,0.1376,0.0711,0.3294,2010-11-01,2010-11-13 00:00:00,0,12,0.6701999999999999,0.4005
1022378,286.875,67.125,0.392,-0.2971,-0.6118,0.1692,0.0044,0.2271,2010-11-01,2010-11-13 00:00:00,0,12,0.9089,0.23149999999999998
1023161,286.375,67.125,0.1279,-0.141,0.8282,-0.0164,-0.0439,0.0291,2010-11-14,2010-11-15 00:00:00,0,1,0.9692000000000001,0.07300000000000001
1023209,287.125,67.125,0.0899,-0.2157,-0.4514,-0.0424,0.0014,-0.0142,2010-11-14,2010-11-15 00:00:00,0,1,0.6671,0.015600000000000001
1023216,286.375,66.875,0.059,-0.1544,0.4469,-0.0261,0.0219,0.1134,2010-11-14,2010-11-15 00:00:00,0,1,0.6013000000000001,0.1353
1023318,286.625,67.125,0.2976,-0.3574,0.2716,-0.0255,-0.0041,-0.0724,2010-11-14,2010-11-15 00:00:00,0,1,0.629,0.07650000000000001
1023523,286.875,67.125,0.185,-0.2969,-0.896,-0.0378,0.0045,-0.0571,2010-11-14,2010-11-15 00:00:00,0,1,1.1929,0.061599999999999995
1023578,286.875,66.875,0.0646,-0.2674,-0.415,-0.038,-0.0025,-0.0497,2010-11-14,2010-11-15 00:00:00,0,1,0.6824,0.0522
1025975,278.375,68.375,0.1472,0.1434,0.4598,0.1642,0.1944,0.4269,2010-10-26,2010-11-19 00:00:00,0,24,0.6032,0.6213
1027959,310.125,2.375,0.4311,-0.8157000000000001,-5.0032000000000005,-0.085,-1.5511,-4.6917,2010-10-30,2010-11-23 00:00:00,0,24,5.818900000000001,6.2428
1029350,309.625,0.125,0.6899000000000001,-0.0498,0.6697000000000001,-0.0096,-0.0575,0.5717,2010-11-25,2010-11-26 00:00:00,0,1,0.7195,0.6292
1029491,310.125,2.625,0.3726,-1.2897,-4.299,-0.1259,-1.9203,-4.0404,2010-10-31,2010-11-26 00:00:00,0,26,5.5887,5.9607
1029575,309.125,-0.125,0.6807000000000001,-0.1035,0.7592,-0.0214,-0.106,0.5688,2010-11-25,2010-11-26 00:00:00,0,1,0.8627,0.6748
1029735,309.375,-0.125,0.6864,-0.1095,0.6558,-0.0157,-0.1117,0.4981,2010-11-25,2010-11-26 00:00:00,0,1,0.7653000000000001,0.6098
1029736,309.375,0.125,0.6833,-0.0836,0.6268,-0.0178,-0.0861,0.5002,2010-11-25,2010-11-26 00:00:00,0,1,0.7104,0.5862999999999999
1030525,310.375,2.375,0.5593,0.5966,4.5683,0.0505,-0.119,4.7391000000000005,2010-11-13,2010-11-28 00:00:00,0,15,5.164899999999999,4.8581
1031138,309.125,-0.125,0.7017,-0.0589,0.7748,-0.0005,-0.0614,0.5844,2010-11-27,2010-11-30 00:00:00,0,3,0.8337,0.6458
1031151,309.375,-0.125,0.7022,-0.0664,0.6952,0.0,-0.0686,0.5375,2010-11-27,2010-11-30 00:00:00,0,3,0.7616,0.6061
1031152,309.375,0.125,0.6989000000000001,-0.0366,0.5935,-0.0022,-0.039,0.4668,2010-11-27,2010-11-30 00:00:00,0,3,0.6301,0.5058
1031261,309.625,0.125,0.6917,-0.001,0.6395000000000001,-0.0077,-0.0086,0.5415,2010-11-27,2010-11-30 00:00:00,0,3,0.6405000000000001,0.5501
1032995,281.625,67.375,-0.2692,0.1933,-0.5849,-0.1939,0.2269,-0.6116,2010-07-24,2010-12-07 00:00:00,0,136,0.7782,0.8385
1033091,281.875,67.375,-0.349,0.1284,-0.4937,-0.2759,0.1616,-0.5062,2010-07-24,2010-12-07 00:00:00,0,136,0.6221,0.6678
1034100,280.625,67.375,-0.0651,0.2557,-0.4379,0.0151,0.3258,-0.3582,2010-07-24,2010-12-10 00:00:00,0,139,0.6936,0.6839999999999999
1034114,281.375,67.375,-0.1862,0.2166,-0.5093,-0.1058,0.2839,-0.5295,2010-07-24,2010-12-10 00:00:00,0,139,0.7259,0.8133999999999999
1035348,192.625,69.125,-0.245,-0.0402,-0.6596000000000001,-0.3388,-0.0027,-0.7056,2010-05-10,2010-12-12 00:00:00,0,216,0.6998000000000001,0.7083
1035606,192.625,68.875,-0.2651,-0.0483,-0.6019,-0.3424,0.0042,-0.6679,2010-05-10,2010-12-12 00:00:00,0,216,0.6502,0.6721
1035770,192.375,69.125,-0.1339,-0.0242,-0.6459,-0.2221,0.0176,-0.6827000000000001,2010-05-10,2010-12-12 00:00:00,0,216,0.6701,0.7003
1035771,192.375,69.375,-0.1568,0.1814,-0.5392,-0.2567,0.1875,-0.5606,2010-05-10,2010-12-12 00:00:00,0,216,0.7206,0.7481
1037511,163.375,61.375,0.3957,-0.2297,-0.4617,0.171,-0.2251,-0.4673,2010-12-10,2010-12-17 00:00:00,0,7,0.6914,0.6924
1037928,310.375,1.375,0.4405,-2.1393,-4.0358,-0.1848,-3.1608,-3.7267,2010-10-25,2010-12-18 00:00:00,0,54,6.1751000000000005,6.8875
1037929,310.375,1.625,0.4586,-0.9514,-2.2056,-0.1304,-2.0717000000000003,-1.8965,2010-10-27,2010-12-18 00:00:00,0,52,3.157,3.9682000000000004
1038387,310.375,1.875,0.4918,-1.3329,-3.2696,-0.0635,-2.3477,-2.9945,2010-10-27,2010-12-19 00:00:00,0,53,4.6025,5.3422
1038493,310.625,1.625,0.4043,-1.9386,-2.9935,-0.1755,-3.048,-2.7525,2010-10-25,2010-12-19 00:00:00,0,55,4.9321,5.8004999999999995
1038667,309.625,0.125,0.6691,0.0074,0.76,-0.0303,-0.0002,0.662,2010-12-17,2010-12-20 00:00:00,0,3,0.7674,0.6622
1038830,309.125,-0.125,0.6825,-0.0222,0.9124,-0.0196,-0.0247,0.7221000000000001,2010-12-17,2010-12-20 00:00:00,0,3,0.9346,0.7468000000000001
1038946,309.375,-0.125,0.6842,-0.0254,0.8778,-0.0179,-0.0276,0.7201000000000001,2010-12-17,2010-12-20 00:00:00,0,3,0.9032,0.7477
1038947,309.375,0.125,0.6834,-0.0232,0.8198000000000001,-0.0177,-0.0256,0.6932,2010-12-17,2010-12-20 00:00:00,0,3,0.8430000000000001,0.7188
1039409,269.375,58.375,-0.1749,-0.2307,0.3817,-0.0719,-0.2409,0.4011,2010-06-17,2010-12-21 00:00:00,0,187,0.6123999999999999,0.642
